species_num,species,species_ja,species_ko,full_name,form_name,form_index,form_argument,introduced_gen,state_kind,type1,type2,hp,atk,def,spe,spa,spd,abilities,parameter_context,verification_status,source,notes
414,Mothim,ガーメイル,나메일,Mothim-Trash-Internal,Trash,2,,4,hidden_persistent_form_value,Bug,Flying,70,94,50,66,94,50,Swarm|Tinted Lens,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Burmy cloak form value is retained on male evolution; Mothim appearance/personal data is shared.
421,Cherrim,チェリム,체리꼬,Cherrim,Overcast,0,,4,base_form,Grass,,70,60,70,85,87,78,Flower Gift,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
421,Cherrim,チェリム,체리꼬,Cherrim-Sunshine,Sunshine,1,,4,battle_only_form,Grass,,70,60,70,85,87,78,Flower Gift,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
422,Shellos,カラナクシ,깝질무,Shellos,West,0,,4,base_form,Water,,76,48,48,34,57,62,Sticky Hold|Storm Drain|Sand Force,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
422,Shellos,カラナクシ,깝질무,Shellos-East,East,1,,4,cosmetic_identity,Water,,76,48,48,34,57,62,Sticky Hold|Storm Drain|Sand Force,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
423,Gastrodon,トリトドン,트리토돈,Gastrodon,West,0,,4,base_form,Water,Ground,111,83,68,39,92,82,Sticky Hold|Storm Drain|Sand Force,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
423,Gastrodon,トリトドン,트리토돈,Gastrodon-East,East,1,,4,cosmetic_identity,Water,Ground,111,83,68,39,92,82,Sticky Hold|Storm Drain|Sand Force,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
428,Lopunny,ミミロップ,이어롭,Lopunny,Base,0,,4,base_form,Normal,,65,76,84,105,54,96,Cute Charm|Klutz|Limber,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
428,Lopunny,ミミロップ,이어롭,Lopunny-Mega,Mega,1,,6,battle_transformation,Normal,Fighting,65,136,94,135,54,96,Scrappy,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
445,Garchomp,ガブリアス,한카리아스,Garchomp,Base,0,,4,base_form,Dragon,Ground,108,130,95,102,80,85,Sand Veil|Rough Skin,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
445,Garchomp,ガブリアス,한카리아스,Garchomp-Mega,Mega,1,,6,battle_transformation,Dragon,Ground,108,170,115,92,120,95,Sand Force,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
445,Garchomp,ガブリアス,한카리아스,Garchomp-Mega-Z,Mega-Z,2,,9,battle_transformation,Dragon,,108,130,85,151,141,85,Levitate,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
448,Lucario,ルカリオ,루카리오,Lucario,Base,0,,4,base_form,Fighting,Steel,70,110,70,90,115,70,Steadfast|Inner Focus|Justified,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
448,Lucario,ルカリオ,루카리오,Lucario-Mega,Mega,1,,6,battle_transformation,Fighting,Steel,70,145,88,112,140,70,Adaptability,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
448,Lucario,ルカリオ,루카리오,Lucario-Mega-Z,Mega-Z,2,,9,battle_transformation,Fighting,Steel,70,100,70,151,164,70,Aura Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
460,Abomasnow,ユキノオー,눈설왕,Abomasnow,Base,0,,4,base_form,Grass,Ice,90,92,75,60,92,85,Snow Warning|Soundproof,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
460,Abomasnow,ユキノオー,눈설왕,Abomasnow-Mega,Mega,1,,6,battle_transformation,Grass,Ice,90,132,105,30,132,105,Snow Warning,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
475,Gallade,エルレイド,엘레이드,Gallade,Base,0,,4,base_form,Psychic,Fighting,68,125,65,80,65,115,Steadfast|Sharpness|Justified,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
475,Gallade,エルレイド,엘레이드,Gallade-Mega,Mega,1,,6,battle_transformation,Psychic,Fighting,68,165,95,110,65,115,Inner Focus,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
478,Froslass,ユキメノコ,눈여아,Froslass,Base,0,,4,base_form,Ice,Ghost,70,80,70,110,80,70,Snow Cloak|Cursed Body,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
478,Froslass,ユキメノコ,눈여아,Froslass-Mega,Mega,1,,9,battle_transformation,Ice,Ghost,70,80,70,120,140,100,Snow Warning,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
479,Rotom,ロトム,로토무,Rotom,Base,0,,4,base_form,Electric,Ghost,50,50,77,91,95,77,Levitate,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
479,Rotom,ロトム,로토무,Rotom-Heat,Heat,1,,4,persistent_identity,Electric,Fire,50,65,107,86,105,107,Levitate,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
479,Rotom,ロトム,로토무,Rotom-Wash,Wash,2,,4,persistent_identity,Electric,Water,50,65,107,86,105,107,Levitate,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
479,Rotom,ロトム,로토무,Rotom-Frost,Frost,3,,4,persistent_identity,Electric,Ice,50,65,107,86,105,107,Levitate,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
479,Rotom,ロトム,로토무,Rotom-Fan,Fan,4,,4,persistent_identity,Electric,Flying,50,65,107,86,105,107,Levitate,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
479,Rotom,ロトム,로토무,Rotom-Mow,Mow,5,,4,persistent_identity,Electric,Grass,50,65,107,86,105,107,Levitate,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
483,Dialga,ディアルガ,디아루가,Dialga,Base,0,,4,base_form,Steel,Dragon,100,120,120,90,150,100,Pressure|Telepathy,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
483,Dialga,ディアルガ,디아루가,Dialga-Origin,Origin,1,,8,held_item_derived,Steel,Dragon,100,100,120,90,150,120,Pressure|Telepathy,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
484,Palkia,パルキア,펄기아,Palkia,Base,0,,4,base_form,Water,Dragon,90,120,100,100,150,120,Pressure|Telepathy,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
484,Palkia,パルキア,펄기아,Palkia-Origin,Origin,1,,8,held_item_derived,Water,Dragon,90,100,100,120,150,120,Pressure|Telepathy,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
485,Heatran,ヒードラン,히드런,Heatran,Base,0,,4,base_form,Fire,Steel,91,90,106,77,130,106,Flash Fire|Flame Body,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
485,Heatran,ヒードラン,히드런,Heatran-Mega,Mega,1,,9,battle_transformation,Fire,Steel,91,120,106,67,175,141,Flash Fire|Flame Body,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
487,Giratina,ギラティナ,기라티나,Giratina,Altered,0,,4,base_form,Ghost,Dragon,150,100,120,90,100,120,Pressure|Telepathy,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
487,Giratina,ギラティナ,기라티나,Giratina-Origin,Origin,1,,4,held_item_derived,Ghost,Dragon,150,120,100,90,120,100,Levitate,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
491,Darkrai,ダークライ,다크라이,Darkrai,Base,0,,4,base_form,Dark,,70,90,90,125,135,90,Bad Dreams,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
491,Darkrai,ダークライ,다크라이,Darkrai-Mega,Mega,1,,9,battle_transformation,Dark,,70,120,130,85,165,130,Bad Dreams,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
492,Shaymin,シェイミ,쉐이미,Shaymin,Land,0,,4,base_form,Grass,,100,100,100,100,100,100,Natural Cure,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
492,Shaymin,シェイミ,쉐이미,Shaymin-Sky,Sky,1,,4,persistent_identity,Grass,Flying,100,103,75,127,120,75,Serene Grace,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
493,Arceus,アルセウス,아르세우스,Arceus,Normal,0,,4,base_form,Normal,,120,120,120,120,120,120,Multitype,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
493,Arceus,アルセウス,아르세우스,Arceus-Fighting,Fighting,1,,4,held_item_derived,Fighting,,120,120,120,120,120,120,Multitype,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
493,Arceus,アルセウス,아르세우스,Arceus-Flying,Flying,2,,4,held_item_derived,Flying,,120,120,120,120,120,120,Multitype,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
493,Arceus,アルセウス,아르세우스,Arceus-Poison,Poison,3,,4,held_item_derived,Poison,,120,120,120,120,120,120,Multitype,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
493,Arceus,アルセウス,아르세우스,Arceus-Ground,Ground,4,,4,held_item_derived,Ground,,120,120,120,120,120,120,Multitype,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
493,Arceus,アルセウス,아르세우스,Arceus-Rock,Rock,5,,4,held_item_derived,Rock,,120,120,120,120,120,120,Multitype,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
493,Arceus,アルセウス,아르세우스,Arceus-Bug,Bug,6,,4,held_item_derived,Bug,,120,120,120,120,120,120,Multitype,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
493,Arceus,アルセウス,아르세우스,Arceus-Ghost,Ghost,7,,4,held_item_derived,Ghost,,120,120,120,120,120,120,Multitype,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
493,Arceus,アルセウス,아르세우스,Arceus-Steel,Steel,8,,4,held_item_derived,Steel,,120,120,120,120,120,120,Multitype,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
493,Arceus,アルセウス,아르세우스,Arceus-???-Gen4-Internal,???,9,,4,data_only_unused_form,Normal,,120,120,120,120,120,120,Multitype,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Generation IV internal Mystery/??? type slot; not a normally obtainable Plate form.
493,Arceus,アルセウス,아르세우스,Arceus-Fire,Fire,9,,4,held_item_derived,Fire,,120,120,120,120,120,120,Multitype,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
